city,song,song_id,release_date,peak_date,peak_streams,peak_listeners,weeks_to_peak,is_still_growing,peaked_first_week
Tauranga,That Thing,1807227251,2025-03-21,2025-04-18,1,0,4.0,False,False
The Villages,That Thing,1807227251,2025-03-21,2025-04-18,2,0,4.0,False,False
Netanya,Holding On,1711474240,2023-11-10,2024-06-14,1,0,31.0,False,False
Carmel,That Thing,1807227251,2025-03-21,2025-04-11,1,0,3.0,False,False
Durham,That Thing,1807227251,2025-03-21,2025-04-11,1,0,3.0,False,False
Elche,That Thing,1807227251,2025-03-21,2025-04-11,1,0,3.0,False,False
Fort Madison,That Thing,1807227251,2025-03-21,2025-04-11,1,0,3.0,False,False
Frederick,That Thing,1807227251,2025-03-21,2025-04-11,1,0,3.0,False,False
Frederick,Althea,1748029276,2024-06-21,2024-11-22,1,0,22.0,False,False
Heerenveen,That Thing,1807227251,2025-03-21,2025-04-11,1,0,3.0,False,False
Leeds,That Thing,1807227251,2025-03-21,2025-04-11,1,0,3.0,False,False
Loveland,That Thing,1807227251,2025-03-21,2025-04-11,1,0,3.0,False,False
Malmö,That Thing,1807227251,2025-03-21,2025-04-11,1,0,3.0,False,False
Marshalltown,That Thing,1807227251,2025-03-21,2025-04-11,1,0,3.0,False,False
Missoula,That Thing,1807227251,2025-03-21,2025-04-11,1,0,3.0,False,False
Missoula,Althea,1748029276,2024-06-21,2024-06-21,2,0,,True,False
Newburgh,That Thing,1807227251,2025-03-21,2025-04-11,1,0,3.0,False,False
Palma,That Thing,1807227251,2025-03-21,2025-04-11,1,0,3.0,False,False
Provo,That Thing,1807227251,2025-03-21,2025-04-11,1,0,3.0,False,False
Provo,Althea,1748029276,2024-06-21,2024-06-21,2,0,,True,False
Rennes,That Thing,1807227251,2025-03-21,2025-04-11,1,0,3.0,False,False
Sarnia,That Thing,1807227251,2025-03-21,2025-04-11,1,0,3.0,False,False
Sherbrooke,That Thing,1807227251,2025-03-21,2025-04-11,1,0,3.0,False,False
Thousand Oaks,That Thing,1807227251,2025-03-21,2025-04-11,1,0,3.0,False,False
Thousand Oaks,Althea,1748029276,2024-06-21,2024-06-21,1,0,,True,False
Toms River,That Thing,1807227251,2025-03-21,2025-04-11,1,0,3.0,False,False
Toms River,Althea,1748029276,2024-06-21,2024-06-21,1,0,,True,False
Wellington,That Thing,1807227251,2025-03-21,2025-04-11,1,0,3.0,False,False
Ōita,That Thing,1807227251,2025-03-21,2025-04-11,1,0,3.0,False,False
Chengdu,Althea,1748029276,2024-06-21,2024-06-21,1,0,,True,False
Dubai,Cycles,1711474233,2023-11-10,2025-02-14,1,0,66.0,False,False
Fayetteville,Althea,1748029276,2024-06-21,2024-06-21,2,0,,True,False
Great Falls,Althea,1748029276,2024-06-21,2024-06-21,1,0,,True,False
Green Bay,Althea,1748029276,2024-06-21,2024-06-21,1,0,,True,False
Fredericton,All In,1711474237,2023-11-10,2023-12-22,1,0,6.0,False,False
Dortmund,Althea,1748029276,2024-06-21,2024-06-21,2,0,,True,False
Grand Forks,Althea,1748029276,2024-06-21,2024-06-21,2,0,,True,False
Oxnard,Althea,1748029276,2024-06-21,2024-06-21,2,0,,True,False
Samsun,Althea,1748029276,2024-06-21,2024-06-21,2,0,,True,False
Waxahachie,Althea,1748029276,2024-06-21,2024-06-21,2,0,,True,False
Bangor,Althea,1748029276,2024-06-21,2024-06-21,1,0,,True,False
Battle Creek,Althea,1748029276,2024-06-21,2024-06-21,1,0,,True,False
Beaumont,Althea,1748029276,2024-06-21,2024-06-21,1,0,,True,False
Beaver Dam,Althea,1748029276,2024-06-21,2024-06-21,1,0,,True,False
Bedford,Althea,1748029276,2024-06-21,2024-06-21,1,0,,True,False
Bengaluru,Althea,1748029276,2024-06-21,2024-06-21,1,0,,True,False
Binghamton,Althea,1748029276,2024-06-21,2024-06-21,1,0,,True,False
Brentwood,Althea,1748029276,2024-06-21,2024-06-21,1,0,,True,False
Brussels,Althea,1748029276,2024-06-21,2024-06-21,1,0,,True,False
Butler,Althea,1748029276,2024-06-21,2024-06-21,1,0,,True,False
Clarksville,Althea,1748029276,2024-06-21,2024-06-21,1,0,,True,False
Dnipro,Althea,1748029276,2024-06-21,2024-06-21,1,0,,True,False
Elmira,Althea,1748029276,2024-06-21,2024-06-21,1,0,,True,False
Fort Smith,Althea,1748029276,2024-06-21,2024-06-21,1,0,,True,False
Genève,Althea,1748029276,2024-06-21,2024-06-21,1,0,,True,False
Gniezno,Althea,1748029276,2024-06-21,2024-06-21,1,0,,True,False
Goochland,Althea,1748029276,2024-06-21,2024-06-21,1,0,,True,False
Grinnell,Althea,1748029276,2024-06-21,2024-06-21,1,0,,True,False
Hannover,Althea,1748029276,2024-06-21,2024-06-21,1,0,,True,False
Hermosillo,Althea,1748029276,2024-06-21,2024-06-21,1,0,,True,False
Hsinchu,Althea,1748029276,2024-06-21,2024-06-21,1,0,,True,False
Kamloops,Althea,1748029276,2024-06-21,2024-06-21,1,0,,True,False
Kennewick,Althea,1748029276,2024-06-21,2024-06-21,1,0,,True,False
Laramie,Althea,1748029276,2024-06-21,2024-06-21,1,0,,True,False
Luxembourg,Althea,1748029276,2024-06-21,2024-06-21,1,0,,True,False
Medford,Althea,1748029276,2024-06-21,2024-06-21,1,0,,True,False
Milton Keynes,Althea,1748029276,2024-06-21,2024-06-21,1,0,,True,False
New Richmond,Althea,1748029276,2024-06-21,2024-06-21,1,0,,True,False
North Adams,Althea,1748029276,2024-06-21,2024-06-21,1,0,,True,False
Oak Island,Althea,1748029276,2024-06-21,2024-06-21,1,0,,True,False
Parksville,Althea,1748029276,2024-06-21,2024-06-21,1,0,,True,False
Pretoria,Althea,1748029276,2024-06-21,2024-06-21,1,0,,True,False
Quezon City,Althea,1748029276,2024-06-21,2024-06-21,1,0,,True,False
Rouses Point,Althea,1748029276,2024-06-21,2024-06-21,1,0,,True,False
Rumford,Althea,1748029276,2024-06-21,2024-06-21,1,0,,True,False
Saint George,Althea,1748029276,2024-06-21,2024-06-21,1,0,,True,False
Saint Helena,Althea,1748029276,2024-06-21,2024-06-21,1,0,,True,False
Santa Cruz,Althea,1748029276,2024-06-21,2024-06-21,1,0,,True,False
Summerville,Althea,1748029276,2024-06-21,2024-06-21,1,0,,True,False
Terrace,Althea,1748029276,2024-06-21,2024-06-21,1,0,,True,False
Trenton,Althea,1748029276,2024-06-21,2024-06-21,1,0,,True,False
Vernon,Althea,1748029276,2024-06-21,2024-06-21,1,0,,True,False
Vilnius,Althea,1748029276,2024-06-21,2024-06-21,1,0,,True,False
Virginia Beach,Althea,1748029276,2024-06-21,2024-06-21,1,0,,True,False
Kingston,Slipping Away,1711474243,2023-11-10,2025-04-18,1,0,75.0,False,False
Kingston,Cycles,1711474233,2023-11-10,2025-04-18,1,0,75.0,False,False
Orangeville,Cycles,1711474233,2023-11-10,2023-12-15,1,0,5.0,False,False
Cheonan,Breaking Me Down,1807227249,2025-04-25,2025-05-09,1,0,,True,False
Middletown,Breaking Me Down,1807227249,2025-04-25,2025-05-09,1,0,,True,False
Perm,Breaking Me Down,1807227249,2025-04-25,2025-05-09,1,0,,True,False
Baldwin,Althea,1748029276,2024-06-21,2024-08-09,1,0,7.0,False,False
High Point,Althea,1748029276,2024-06-21,2024-08-09,1,0,7.0,False,False
Revelstoke,Althea,1748029276,2024-06-21,2024-08-09,1,0,7.0,False,False
Florence,Althea,1748029276,2024-06-21,2024-08-02,1,0,6.0,False,False
Lincoln City,Althea,1748029276,2024-06-21,2024-08-02,1,0,6.0,False,False
Lake Charles,Althea,1748029276,2024-06-21,2024-08-16,1,0,8.0,False,False
Doncaster,Althea,1748029276,2024-06-21,2024-11-08,1,0,20.0,False,False
Matane,Althea,1748029276,2024-06-21,2024-11-01,2,0,19.0,False,False
Valencia,Althea,1748029276,2024-06-21,2024-11-08,1,0,20.0,False,False
Durban,Althea,1748029276,2024-06-21,2024-11-01,1,0,19.0,False,False
Fond Du Lac,Althea,1748029276,2024-06-21,2024-11-01,1,0,19.0,False,False
Köln,Althea,1748029276,2024-06-21,2024-11-01,1,0,19.0,False,False
Port Clinton,Althea,1748029276,2024-06-21,2024-11-01,2,0,19.0,False,False
Stockholm,Althea,1748029276,2024-06-21,2024-11-01,1,0,19.0,False,False
Yaroslavl,Althea,1748029276,2024-06-21,2024-11-01,2,0,19.0,False,False
Saumur,The Way That It Was,1711474242,2023-11-10,2025-04-18,1,0,75.0,False,False
